,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-23 00:00:00+00:00,4545.12,4589.0,4238.69,4268.18,13036.73251657,,
2018-11-24 00:00:00+00:00,4268.18,4366.05,4085.73,4283.8,19589.91849334,,
2018-11-25 00:00:00+00:00,4283.8,4370.78,3650.84,3775.0,22954.81099112,,
2018-11-26 00:00:00+00:00,3774.99,4120.0,3456.78,3936.7,39067.05390116,,
2018-11-27 00:00:00+00:00,3936.7,4076.25,3508.0,3731.01,36454.35196905,,
2018-11-28 00:00:00+00:00,3731.01,3830.0,3562.9,3775.01,23788.56040694,,
2018-11-29 00:00:00+00:00,3775.01,4365.0,3775.0,4225.03,35951.13195328,,
2018-11-30 00:00:00+00:00,4224.86,4414.89,4077.88,4247.99,20568.1722365,,
2018-12-01 00:00:00+00:00,4247.37,4297.71,3869.0,3976.01,20009.79960391,,
2018-12-02 00:00:00+00:00,3976.01,4277.0,3910.08,4142.01,10546.49618329,,
2018-12-03 00:00:00+00:00,4142.01,4266.0,4036.0,4102.8,11311.35743814,,
2018-12-04 00:00:00+00:00,4100.03,4119.98,3741.95,3833.47,17040.90209134,,
2018-12-05 00:00:00+00:00,3833.47,4035.1,3732.43,3901.84,16954.60412952,,
2018-12-06 00:00:00+00:00,3901.84,3912.53,3660.0,3694.39,14947.06368712,,
2018-12-07 00:00:00+00:00,3694.39,3849.0,3400.0,3433.26,28939.36886991,,
2018-12-08 00:00:00+00:00,3433.3,3550.0,3212.0,3380.0,37834.52326039,,
2018-12-09 00:00:00+00:00,3379.99,3495.0,3253.66,3401.0,13699.48417863,,
2018-12-10 00:00:00+00:00,3401.0,3642.51,3367.79,3531.18,11758.06475957,,
2018-12-11 00:00:00+00:00,3531.18,3590.71,3354.97,3410.15,13513.33535468,,
2018-12-12 00:00:00+00:00,3410.15,3424.92,3293.49,3349.36,11087.32858756,,
2018-12-13 00:00:00+00:00,3350.27,3486.16,3325.58,3430.24,10512.99790652,,
2018-12-14 00:00:00+00:00,3430.24,3439.63,3227.96,3265.0,14257.1530149,,
2018-12-15 00:00:00+00:00,3265.0,3294.9,3135.0,3195.71,14651.93471487,,
2018-12-16 00:00:00+00:00,3195.71,3228.69,3128.89,3183.0,9336.68278679,,
2018-12-17 00:00:00+00:00,3183.01,3258.0,3181.24,3195.0,7208.83901349,,
2018-12-18 00:00:00+00:00,3195.0,3585.95,3184.28,3496.82,21832.80432771,,
2018-12-19 00:00:00+00:00,3497.1,3688.0,3436.5,3667.76,16969.2061601,,
2018-12-20 00:00:00+00:00,3667.77,3928.15,3637.17,3682.51,28433.30247396,,
2018-12-21 00:00:00+00:00,3682.51,4175.0,3661.5,4075.34,30665.48351744,,
2018-12-22 00:00:00+00:00,4075.33,4162.27,3775.0,3839.06,23240.07801024,,
2018-12-23 00:00:00+00:00,3839.26,4005.0,3790.16,3981.24,9902.77086832,,
2018-12-24 00:00:00+00:00,3979.39,4050.0,3903.6,3944.92,10282.4636557,,
2018-12-25 00:00:00+00:00,3944.93,4239.37,3944.92,4034.0,19713.63209544,,
2018-12-26 00:00:00+00:00,4034.0,4045.41,3675.86,3780.0,13871.7644769,,
2018-12-27 00:00:00+00:00,3780.0,3849.2,3685.02,3809.88,9409.81535407,,
2018-12-28 00:00:00+00:00,3809.88,3841.21,3567.0,3589.89,13427.89117972,,
2018-12-29 00:00:00+00:00,3589.89,3971.58,3576.12,3888.06,16765.48651787,,
2018-12-30 00:00:00+00:00,3887.58,3944.33,3706.0,3729.31,9779.20199874,,
2018-12-31 00:00:00+00:00,3729.31,3863.06,3691.01,3829.0,8722.79353842,,
2019-01-01 00:00:00+00:00,3829.0,3835.4,3625.0,3691.86,12798.70577833,,
2019-01-02 00:00:00+00:00,3691.87,3841.17,3651.02,3826.1,10810.75987768,,
2019-01-03 00:00:00+00:00,3826.1,3916.57,3770.07,3890.79,9975.0362899,,
2019-01-04 00:00:00+00:00,3890.8,3893.8,3758.07,3787.57,9327.62337204,,
2019-01-05 00:00:00+00:00,3787.58,3849.0,3730.0,3820.82,9225.14893822,,
2019-01-06 00:00:00+00:00,3820.82,3874.12,3775.0,3799.99,6451.0093169,,
2019-01-07 00:00:00+00:00,3799.99,4088.0,3756.01,4040.99,10057.45210629,,
2019-01-08 00:00:00+00:00,4040.98,4070.0,3968.79,4006.01,9972.08849307,,
2019-01-09 00:00:00+00:00,4005.97,4114.8,3943.36,3993.86,13959.10645194,,
2019-01-10 00:00:00+00:00,3993.85,4042.2,3962.12,4004.12,10704.12810583,,
2019-01-11 00:00:00+00:00,4004.13,4035.21,3560.0,3626.12,21861.60091736,,
2019-01-12 00:00:00+00:00,3626.12,3699.99,3576.0,3635.69,14488.662186,,
2019-01-13 00:00:00+00:00,3634.73,3649.18,3557.29,3619.41,5793.59903748,,
2019-01-14 00:00:00+00:00,3619.38,3641.86,3481.54,3514.24,8289.70074802,,
2019-01-15 00:00:00+00:00,3514.23,3711.11,3509.24,3664.18,11240.78076143,,
2019-01-16 00:00:00+00:00,3664.19,3684.38,3538.63,3578.74,10893.62781201,,
2019-01-17 00:00:00+00:00,3578.69,3666.73,3572.52,3609.75,8894.59878791,,
2019-01-18 00:00:00+00:00,3609.75,3657.0,3541.0,3640.64,8924.21057584,,
2019-01-19 00:00:00+00:00,3640.65,3643.69,3580.16,3607.85,5975.82778975,,
2019-01-20 00:00:00+00:00,3607.84,3765.9,3604.9,3682.65,6068.64289303,,
2019-01-21 00:00:00+00:00,3683.5,3703.39,3481.01,3536.19,7430.51959727,,
2019-01-22 00:00:00+00:00,3537.56,3568.95,3487.37,3531.76,6493.83265776,,
2019-01-23 00:00:00+00:00,3531.75,3611.5,3425.0,3576.21,9574.04657678,,
2019-01-24 00:00:00+00:00,3576.22,3614.47,3523.64,3553.01,8200.48364471,,
2019-01-25 00:00:00+00:00,3553.01,3595.83,3530.1,3568.97,5822.42008509,,
2019-01-26 00:00:00+00:00,3568.96,3578.79,3510.01,3562.17,6833.69135491,,
2019-01-27 00:00:00+00:00,3562.17,3657.76,3540.0,3556.07,5607.17039037,,
2019-01-28 00:00:00+00:00,3556.07,3562.9,3470.14,3531.02,4286.63923244,,
2019-01-29 00:00:00+00:00,3531.01,3535.92,3374.01,3429.95,13775.49161323,,
2019-01-30 00:00:00+00:00,3429.94,3438.4,3337.87,3393.51,8707.31532111,,
2019-01-31 00:00:00+00:00,3393.52,3459.41,3372.97,3437.55,8509.28349022,,
2019-02-01 00:00:00+00:00,3437.55,3473.4,3396.74,3411.5,7405.45119774,,
2019-02-02 00:00:00+00:00,3411.5,3458.26,3369.62,3437.5,8806.50171078,,
2019-02-03 00:00:00+00:00,3437.5,3483.25,3414.49,3468.43,3967.93326536,,
2019-02-04 00:00:00+00:00,3468.43,3471.76,3386.45,3414.78,4606.55915728,,
2019-02-05 00:00:00+00:00,3415.69,3435.0,3395.1,3409.57,6032.81895284,,
2019-02-06 00:00:00+00:00,3409.57,3429.46,3400.0,3428.86,6385.45988054,,
2019-02-07 00:00:00+00:00,3428.86,3441.0,3340.8,3367.36,9845.86985983,,
2019-02-08 00:00:00+00:00,3366.01,3383.14,3352.01,3358.98,8743.30995853,,
2019-02-09 00:00:00+00:00,3358.98,3711.0,3344.0,3622.0,17473.69025416,,
2019-02-10 00:00:00+00:00,3622.0,3644.08,3597.0,3623.73,5175.01563041,,
2019-02-11 00:00:00+00:00,3623.73,3654.28,3578.59,3648.84,5370.78316287,,
2019-02-12 00:00:00+00:00,3648.85,3652.0,3579.38,3590.36,8772.06610164,,
2019-02-13 00:00:00+00:00,3590.36,3618.77,3550.0,3588.06,8497.08896779,,
2019-02-14 00:00:00+00:00,3588.06,3627.99,3562.98,3576.69,6997.00076921,,
2019-02-15 00:00:00+00:00,3576.69,3589.0,3535.1,3561.49,6151.59431109,,
2019-02-16 00:00:00+00:00,3561.5,3620.22,3545.89,3566.59,7442.40898717,,
2019-02-17 00:00:00+00:00,3566.59,3607.36,3565.5,3582.37,4317.29591267,,
2019-02-18 00:00:00+00:00,3582.37,3675.0,3557.43,3625.08,6422.03654574,,
2019-02-19 00:00:00+00:00,3625.08,3917.0,3616.18,3867.0,16811.83867926,,
2019-02-20 00:00:00+00:00,3867.0,3969.54,3841.54,3888.01,14828.85656679,,
2019-02-21 00:00:00+00:00,3888.37,3967.19,3867.13,3938.99,8883.34165907,,
2019-02-22 00:00:00+00:00,3938.99,3988.0,3869.45,3897.71,8740.7824178,,
2019-02-23 00:00:00+00:00,3897.71,3956.43,3886.15,3942.02,7593.38834838,,
2019-02-24 00:00:00+00:00,3942.02,4156.1,3911.3,4110.0,10761.43915774,,
2019-02-25 00:00:00+00:00,4110.0,4188.79,3712.84,3734.23,16958.67544889,,
2019-02-26 00:00:00+00:00,3734.22,3860.0,3731.09,3818.78,10906.24171301,,
2019-02-27 00:00:00+00:00,3818.79,3826.37,3763.71,3799.48,6532.40698805,,
2019-02-28 00:00:00+00:00,3799.49,3823.13,3655.0,3799.91,8349.8230151,,
2019-03-01 00:00:00+00:00,3800.35,3910.0,3754.37,3792.14,9768.68754225,,
2019-03-02 00:00:00+00:00,3792.14,3843.0,3791.31,3806.17,6858.5909925,,
2019-03-03 00:00:00+00:00,3806.17,3818.08,3763.0,3809.7,3686.16855227,,
2019-03-04 00:00:00+00:00,3809.7,3815.48,3763.62,3786.93,4024.45159504,,
2019-03-05 00:00:00+00:00,3786.93,3804.99,3672.39,3700.72,8362.8693014,,
2019-03-06 00:00:00+00:00,3700.02,3876.65,3692.36,3844.59,9429.40137198,,
2019-03-07 00:00:00+00:00,3844.59,3894.7,3812.0,3851.89,6897.47464232,,
2019-03-08 00:00:00+00:00,3851.89,3891.0,3830.79,3857.05,7308.26410374,,
2019-03-09 00:00:00+00:00,3857.04,3910.88,3771.0,3843.12,8852.59573876,,
2019-03-10 00:00:00+00:00,3842.62,3947.33,3834.59,3917.0,5893.16643,,
2019-03-11 00:00:00+00:00,3917.0,3917.0,3867.84,3900.93,3620.6758682,,
2019-03-12 00:00:00+00:00,3900.93,3911.83,3817.01,3849.68,6264.89737649,,
2019-03-13 00:00:00+00:00,3849.67,3875.33,3796.71,3860.0,6896.12679327,,
2019-03-14 00:00:00+00:00,3860.0,3871.02,3827.5,3851.02,5565.87276568,,
2019-03-15 00:00:00+00:00,3851.02,3900.0,3779.28,3853.95,7922.66571542,,
2019-03-16 00:00:00+00:00,3853.95,3910.0,3846.79,3902.8,6776.23403969,,
2019-03-17 00:00:00+00:00,3902.8,4037.47,3900.89,3990.0,6874.43799126,,
2019-03-18 00:00:00+00:00,3990.0,3991.0,3936.3,3967.01,3609.69736055,,
2019-03-19 00:00:00+00:00,3967.01,4015.7,3937.69,3970.5,5602.18259615,,
2019-03-20 00:00:00+00:00,3969.68,4009.61,3952.08,4000.85,5864.41371719,,
2019-03-21 00:00:00+00:00,4000.85,4044.82,3965.43,4031.85,7239.20498768,,
2019-03-22 00:00:00+00:00,4032.68,4056.33,3915.14,3972.76,9191.03034468,,
2019-03-23 00:00:00+00:00,3972.76,3998.01,3961.7,3983.78,5089.95232717,,
2019-03-24 00:00:00+00:00,3983.77,3997.01,3960.26,3983.43,4034.06009269,,
2019-03-25 00:00:00+00:00,3982.45,3982.45,3946.0,3969.52,2690.48529548,,
2019-03-26 00:00:00+00:00,3969.52,3976.47,3858.0,3907.53,6450.93151227,,
2019-03-27 00:00:00+00:00,3907.54,3923.9,3880.64,3921.45,4267.04477346,,
2019-03-28 00:00:00+00:00,3922.41,4035.8,3914.9,4026.53,6939.2151873,,
2019-03-29 00:00:00+00:00,4026.54,4026.54,3994.0,4011.17,4972.32354545,,
2019-03-30 00:00:00+00:00,4011.98,4101.5,4007.78,4091.01,9985.56839596,,
2019-03-31 00:00:00+00:00,4091.01,4131.87,4042.51,4094.14,5263.12678147,,
2019-04-01 00:00:00+00:00,4094.14,4103.0,4077.01,4094.99,3122.20492693,,
2019-04-02 00:00:00+00:00,4095.0,4149.5,4051.53,4137.0,7889.2306539,,
2019-04-03 00:00:00+00:00,4137.01,5121.0,4132.02,4901.93,38673.59776238,,
2019-04-04 00:00:00+00:00,4901.92,5345.0,4787.11,4975.97,40719.82704985,,
2019-04-05 00:00:00+00:00,4975.13,5071.34,4778.0,4906.49,16534.68612974,,
2019-04-06 00:00:00+00:00,4907.92,5066.59,4887.34,5040.66,11862.24111352,,
2019-04-07 00:00:00+00:00,5040.99,5244.04,4925.0,5049.22,12316.28631965,,
2019-04-08 00:00:00+00:00,5049.24,5270.33,5029.7,5194.79,10376.31114802,,
2019-04-09 00:00:00+00:00,5194.76,5352.5,5132.28,5285.54,15851.46865218,,
2019-04-10 00:00:00+00:00,5286.82,5287.0,5145.0,5187.21,9861.73266106,,
2019-04-11 00:00:00+00:00,5187.21,5488.0,5164.49,5318.58,16959.91981484,,
2019-04-12 00:00:00+00:00,5322.02,5342.74,4967.24,5041.3,16707.5200555,,
2019-04-13 00:00:00+00:00,5040.11,5118.56,4901.99,5078.19,9717.34189961,,
2019-04-14 00:00:00+00:00,5078.19,5123.28,5036.74,5066.22,4309.05458784,,
2019-04-15 00:00:00+00:00,5065.02,5191.19,5013.81,5164.27,4411.54293748,,
2019-04-16 00:00:00+00:00,5163.81,5193.01,4945.54,5029.99,10158.95339513,,
2019-04-17 00:00:00+00:00,5029.99,5229.97,5016.62,5202.9,8653.26506353,,
2019-04-18 00:00:00+00:00,5201.21,5272.32,5173.11,5227.0,7456.78580942,,
2019-04-19 00:00:00+00:00,5227.0,5318.18,5222.26,5280.49,8222.52534263,,
2019-04-20 00:00:00+00:00,5280.5,5359.47,5196.7,5290.36,6342.94156606,,
2019-04-21 00:00:00+00:00,5290.37,5359.98,5260.24,5319.89,4908.08827064,,
2019-04-22 00:00:00+00:00,5319.9,5349.16,5213.34,5297.64,5890.9119404,,
2019-04-23 00:00:00+00:00,5297.64,5440.84,5250.45,5387.6,12462.47010068,,
2019-04-24 00:00:00+00:00,5387.6,5650.0,5361.01,5532.75,18577.05467567,,
2019-04-25 00:00:00+00:00,5532.75,5624.47,5374.0,5441.9,15275.47371549,,
2019-04-26 00:00:00+00:00,5440.59,5512.12,4963.0,5134.81,18096.9160815,,
2019-04-27 00:00:00+00:00,5134.82,5295.03,5041.14,5159.51,14422.98704638,,
2019-04-28 00:00:00+00:00,5159.5,5221.24,5117.46,5170.6,4268.747635,,
2019-04-29 00:00:00+00:00,5171.9,5214.5,5101.0,5155.0,4913.36062705,,
2019-04-30 00:00:00+00:00,5155.0,5189.54,5072.01,5148.25,7338.23455569,,
2019-05-01 00:00:00+00:00,5148.25,5285.0,5126.25,5270.69,7270.61806472,,
2019-05-02 00:00:00+00:00,5270.68,5358.39,5265.61,5321.15,7326.46259649,,
2019-05-03 00:00:00+00:00,5321.15,5422.99,5306.09,5390.01,7325.27436862,,
2019-05-04 00:00:00+00:00,5390.0,5796.93,5363.0,5657.4,19383.03839095,,
2019-05-05 00:00:00+00:00,5657.41,5846.88,5512.0,5770.01,11064.95956783,,
2019-05-06 00:00:00+00:00,5770.01,5782.22,5627.35,5715.86,5761.75746444,,
2019-05-07 00:00:00+00:00,5715.86,5753.66,5564.93,5687.9,9076.58823907,,
2019-05-08 00:00:00+00:00,5687.9,5974.51,5687.9,5748.45,16059.37569796,,
2019-05-09 00:00:00+00:00,5748.47,5990.0,5656.26,5948.41,12720.51765259,,
2019-05-10 00:00:00+00:00,5947.0,6171.1,5934.49,6153.09,15697.29082928,,
2019-05-11 00:00:00+00:00,6153.09,6430.0,6108.81,6343.14,17592.51949086,,
2019-05-12 00:00:00+00:00,6342.99,7464.13,6342.98,7219.95,37729.08289814,,
2019-05-13 00:00:00+00:00,7215.01,7581.82,6755.0,6979.76,40988.07522202,,
2019-05-14 00:00:00+00:00,6979.24,8195.0,6864.93,7824.93,47237.29698397,,
2019-05-15 00:00:00+00:00,7822.88,8350.0,7621.27,7990.92,39629.60567232,,
2019-05-16 00:00:00+00:00,7990.92,8308.16,7831.77,8203.32,24944.28280137,,
2019-05-17 00:00:00+00:00,8203.33,8388.0,7660.74,7878.96,28813.05424864,,
2019-05-18 00:00:00+00:00,7878.95,7940.75,6600.0,7363.69,40874.0241162,,
2019-05-19 00:00:00+00:00,7363.85,7491.22,7204.42,7262.4,10488.73505984,,
2019-05-20 00:00:00+00:00,7262.38,8315.0,7252.58,8200.0,23080.66041862,,
2019-05-21 00:00:00+00:00,8194.34,8199.53,7570.31,7999.54,23222.21662396,,
2019-05-22 00:00:00+00:00,7998.94,8112.99,7805.34,7951.7,13351.47293374,,
2019-05-23 00:00:00+00:00,7951.69,8044.32,7506.12,7626.48,15671.79130572,,
2019-05-24 00:00:00+00:00,7622.25,7984.9,7467.11,7881.98,13938.87085607,,
2019-05-25 00:00:00+00:00,7878.16,8175.0,7794.73,8001.7,14001.82423274,,
2019-05-26 00:00:00+00:00,8001.69,8149.0,7941.25,8063.81,5109.07015872,,
2019-05-27 00:00:00+00:00,8063.68,8793.97,7881.99,8731.72,17080.23865997,,
2019-05-28 00:00:00+00:00,8732.34,8947.88,8611.44,8772.29,16713.10882465,,
2019-05-29 00:00:00+00:00,8772.29,8822.46,8545.0,8715.36,11405.05354623,,
2019-05-30 00:00:00+00:00,8715.36,8760.43,8426.09,8662.44,11606.30448217,,
2019-05-31 00:00:00+00:00,8662.44,9090.0,7980.0,8279.69,27890.202851,,
2019-06-01 00:00:00+00:00,8279.69,8580.0,8110.0,8554.06,15766.63492539,,
2019-06-02 00:00:00+00:00,8554.06,8618.0,8452.21,8558.95,7010.92053099,,
2019-06-03 00:00:00+00:00,8558.8,8834.0,8550.0,8736.55,5581.71847487,,
2019-06-04 00:00:00+00:00,8736.55,8742.48,8030.46,8107.96,15107.94447181,,
2019-06-05 00:00:00+00:00,8104.95,8104.95,7427.0,7670.96,26652.92637635,,
2019-06-06 00:00:00+00:00,7671.07,7932.87,7570.0,7789.48,12449.93293772,,
2019-06-07 00:00:00+00:00,7787.36,7874.68,7450.0,7805.0,11847.78093017,,
2019-06-08 00:00:00+00:00,7805.0,8134.29,7756.79,7998.13,11897.87198749,,
2019-06-09 00:00:00+00:00,7998.13,8059.99,7786.01,7930.14,4899.52300973,,
2019-06-10 00:00:00+00:00,7930.14,7960.0,7510.08,7634.58,7121.7813275,,
2019-06-11 00:00:00+00:00,7635.05,8096.18,7516.9,8015.69,9372.34215148,,
2019-06-12 00:00:00+00:00,8015.7,8057.19,7702.83,7918.17,7360.29944859,,
2019-06-13 00:00:00+00:00,7913.64,8290.0,7817.0,8176.02,11848.47796252,,
2019-06-14 00:00:00+00:00,8176.03,8329.99,8048.75,8239.04,8227.19262353,,
2019-06-15 00:00:00+00:00,8239.04,8738.92,8180.08,8697.46,12001.59879327,,
2019-06-16 00:00:00+00:00,8697.45,8916.63,8588.7,8860.23,9427.78374166,,
2019-06-17 00:00:00+00:00,8855.41,9388.0,8799.7,8975.0,20729.50862351,,
2019-06-18 00:00:00+00:00,8975.78,9475.0,8975.78,9331.75,19176.33054454,,
2019-06-19 00:00:00+00:00,9333.08,9359.48,8919.72,9078.48,15361.6108901,,
2019-06-20 00:00:00+00:00,9078.48,9319.5,9035.75,9277.55,8863.72412486,,
2019-06-21 00:00:00+00:00,9277.55,9599.0,9210.3,9531.21,11446.24208587,,
2019-06-22 00:00:00+00:00,9531.21,10245.0,9531.21,10236.2,22799.81736536,,
2019-06-23 00:00:00+00:00,10235.59,11215.89,10080.0,10666.86,33714.66093233,,
2019-06-24 00:00:00+00:00,10666.87,11284.44,10490.0,10833.02,15749.14613033,,
2019-06-25 00:00:00+00:00,10833.0,11091.97,10550.21,11032.32,14194.50581462,,
2019-06-26 00:00:00+00:00,11030.8,11788.88,10997.0,11754.25,23059.54666727,,
2019-06-27 00:00:00+00:00,11754.25,13868.44,11350.0,12927.44,67375.12930814,,
2019-06-28 00:00:00+00:00,12927.44,13358.68,10300.0,11159.29,66105.08072764,,
2019-06-29 00:00:00+00:00,11159.29,12444.77,10737.87,12360.45,38493.82798324,,
2019-06-30 00:00:00+00:00,12360.42,12379.99,11318.94,11865.29,26401.67848351,,
2019-07-01 00:00:00+00:00,11869.84,12200.0,10650.06,10761.26,26284.93641104,,
2019-07-02 00:00:00+00:00,10761.26,11210.52,9953.0,10577.63,35694.07193216,,
2019-07-03 00:00:00+00:00,10578.23,10925.0,9651.0,10829.18,38923.87692637,,
2019-07-04 00:00:00+00:00,10829.19,12014.6,10829.19,11976.42,34671.61736423,,
2019-07-05 00:00:00+00:00,11976.01,12064.26,11035.01,11136.0,20479.65345799,,
2019-07-06 00:00:00+00:00,11137.87,11449.51,10761.8,11004.51,18926.80517162,,
2019-07-07 00:00:00+00:00,10994.98,11723.6,10980.09,11237.77,14333.21453184,,
2019-07-08 00:00:00+00:00,11237.77,11620.0,11084.31,11474.42,10632.1602837,,
2019-07-09 00:00:00+00:00,11474.44,12394.9,11328.01,12293.53,18436.86904248,,
2019-07-10 00:00:00+00:00,12293.39,12829.96,12105.32,12571.11,24434.90391672,,
2019-07-11 00:00:00+00:00,12572.12,13200.37,11553.21,12097.96,36551.41338232,,
2019-07-12 00:00:00+00:00,12097.48,12097.93,10933.0,11349.0,32453.37165452,,
2019-07-13 00:00:00+00:00,11348.55,11950.0,11079.59,11802.0,17176.56704321,,
2019-07-14 00:00:00+00:00,11797.53,11845.0,10814.4,11370.08,16855.67560763,,
2019-07-15 00:00:00+00:00,11370.06,11467.27,10084.4,10185.03,23387.63711055,,
2019-07-16 00:00:00+00:00,10185.0,11080.01,9857.27,10854.47,30732.18000762,,
2019-07-17 00:00:00+00:00,10856.41,11040.0,9350.0,9422.72,37993.35237273,,
2019-07-18 00:00:00+00:00,9429.8,9998.0,9071.0,9696.31,32599.04027521,,
2019-07-19 00:00:00+00:00,9696.39,10798.93,9291.0,10649.07,29406.58539215,,
2019-07-20 00:00:00+00:00,10652.76,10777.21,10111.0,10538.06,18043.33965508,,
2019-07-21 00:00:00+00:00,10536.87,11112.31,10360.65,10761.03,16718.6791857,,
2019-07-22 00:00:00+00:00,10761.03,10835.0,10320.0,10590.7,11163.07469083,,
2019-07-23 00:00:00+00:00,10590.71,10688.14,10060.0,10323.39,14556.32339726,,
2019-07-24 00:00:00+00:00,10324.13,10324.28,9800.71,9840.12,16587.06515435,,
2019-07-25 00:00:00+00:00,9848.9,9919.08,9507.38,9772.6,16683.36616382,,
2019-07-26 00:00:00+00:00,9772.59,10184.99,9734.58,9883.33,12252.29708422,,
2019-07-27 00:00:00+00:00,9880.86,9898.03,9657.21,9843.0,10013.99384375,,
2019-07-28 00:00:00+00:00,9843.0,10245.0,9292.0,9479.98,16496.85930381,,
2019-07-29 00:00:00+00:00,9469.37,9656.0,9108.88,9533.0,8679.83005219,,
2019-07-30 00:00:00+00:00,9533.0,9729.87,9356.75,9495.01,9655.63061136,,
2019-07-31 00:00:00+00:00,9499.21,9833.96,9371.96,9589.01,8689.0994219,,
2019-08-01 00:00:00+00:00,9589.01,10135.12,9570.01,10087.3,12218.697596,,
2019-08-02 00:00:00+00:00,10089.97,10497.0,9881.0,10405.94,13514.49693004,,
2019-08-03 00:00:00+00:00,10404.41,10670.0,10321.42,10533.01,12476.18466203,,
2019-08-04 00:00:00+00:00,10533.62,10922.08,10500.0,10820.76,9433.94683612,,
2019-08-05 00:00:00+00:00,10822.09,11089.74,10572.0,10977.51,11043.15271865,,
2019-08-06 00:00:00+00:00,10977.98,11950.0,10977.98,11819.49,21839.67195315,,
2019-08-07 00:00:00+00:00,11820.0,12320.4,11187.0,11465.49,22753.55976883,,
2019-08-08 00:00:00+00:00,11465.91,12147.0,11366.26,11975.03,20657.34176156,,
2019-08-09 00:00:00+00:00,11983.41,12050.0,11451.0,11981.0,14114.91213748,,
2019-08-10 00:00:00+00:00,11982.44,12039.95,11651.89,11856.1,11204.02454766,,
2019-08-11 00:00:00+00:00,11860.62,11969.99,11170.0,11280.95,12621.14564108,,
2019-08-12 00:00:00+00:00,11280.95,11585.0,11088.89,11540.76,6918.32459767,,
2019-08-13 00:00:00+00:00,11540.76,11555.55,11222.4,11389.28,5802.43910088,,
2019-08-14 00:00:00+00:00,11389.25,11438.39,10746.0,10854.92,11683.45026186,,
2019-08-15 00:00:00+00:00,10854.92,10859.97,9895.0,10025.86,22159.12097387,,
2019-08-16 00:00:00+00:00,10021.13,10445.0,9470.0,10300.01,25371.1167948,,
2019-08-17 00:00:00+00:00,10300.01,10539.9,9739.99,10352.78,18287.68456211,,
2019-08-18 00:00:00+00:00,10352.78,10475.82,9978.0,10217.79,6799.13602431,,
2019-08-19 00:00:00+00:00,10217.99,10513.45,10066.66,10315.48,6303.9490641,,
2019-08-20 00:00:00+00:00,10315.48,10938.76,10265.0,10920.0,11629.56566614,,
2019-08-21 00:00:00+00:00,10917.94,10953.0,10555.7,10769.09,8343.67055044,,
2019-08-22 00:00:00+00:00,10768.49,10800.0,9841.59,10130.0,16226.30543337,,
2019-08-23 00:00:00+00:00,10133.34,10237.53,9759.0,10107.15,10175.52684086,,
2019-08-24 00:00:00+00:00,10105.61,10478.0,10035.84,10410.85,8911.65869613,,
2019-08-25 00:00:00+00:00,10413.45,10429.0,9886.26,10147.96,7453.459059,,
2019-08-26 00:00:00+00:00,10152.47,10374.85,9899.95,10138.72,6256.31641767,,
2019-08-27 00:00:00+00:00,10142.0,10680.0,10140.9,10361.65,12873.82789631,,
2019-08-28 00:00:00+00:00,10361.65,10379.87,10019.56,10171.85,7476.09991508,,
2019-08-29 00:00:00+00:00,10171.95,10277.0,9522.93,9714.31,15191.0055489,,
2019-08-30 00:00:00+00:00,9714.01,9717.03,9321.73,9495.0,14337.89084662,,
2019-08-31 00:00:00+00:00,9494.8,9699.0,9337.97,9582.42,8734.16049694,,
2019-09-01 00:00:00+00:00,9582.42,9707.48,9436.5,9600.86,3918.02924228,,
2019-09-02 00:00:00+00:00,9600.86,9840.0,9539.58,9766.52,3950.06447203,,
2019-09-03 00:00:00+00:00,9766.62,10486.77,9756.54,10381.26,11620.21802249,,
2019-09-04 00:00:00+00:00,10381.26,10790.0,10280.0,10628.48,15345.46955479,,
2019-09-05 00:00:00+00:00,10641.91,10833.14,10380.0,10581.84,11579.47960809,,
2019-09-06 00:00:00+00:00,10581.84,10666.43,10452.15,10574.73,7145.96682988,,
2019-09-07 00:00:00+00:00,10574.28,10939.34,10182.0,10308.92,14750.07842796,,
2019-09-08 00:00:00+00:00,10308.9,10580.0,10304.52,10484.37,4381.36082048,,
2019-09-09 00:00:00+00:00,10484.37,10595.0,10231.13,10398.97,4915.56585169,,
2019-09-10 00:00:00+00:00,10401.13,10541.75,10059.99,10310.0,9745.29669355,,
2019-09-11 00:00:00+00:00,10310.01,10389.26,9916.0,10093.01,8099.64622832,,
2019-09-12 00:00:00+00:00,10093.0,10297.12,9851.97,10160.2,8374.18041468,,
2019-09-13 00:00:00+00:00,10158.81,10460.0,10040.0,10423.72,7625.24967791,,
2019-09-14 00:00:00+00:00,10423.85,10452.5,10157.0,10365.93,6908.97644514,,
2019-09-15 00:00:00+00:00,10365.94,10439.0,10223.36,10360.25,4470.31545378,,
2019-09-16 00:00:00+00:00,10360.01,10380.0,10263.39,10304.46,2745.33427476,,
2019-09-17 00:00:00+00:00,10303.66,10379.98,10068.42,10262.54,7785.7371484,,
2019-09-18 00:00:00+00:00,10262.54,10276.18,10135.44,10185.39,5717.72191425,,
2019-09-19 00:00:00+00:00,10185.42,10258.0,10074.08,10155.26,5628.20928786,,
2019-09-20 00:00:00+00:00,10156.22,10379.15,9585.86,10275.01,15624.8544588,,
2019-09-21 00:00:00+00:00,10275.01,10309.84,10056.3,10168.85,6183.97009547,,
